id,status,response_time,body,tsbefore,tsafter
29885,200,20252543,18866485,1573527337720474591,1573527337740707438
29886,200,20498188,19126195,1573527337740732127,1573527337761207847
29887,200,20519410,18992966,1573527337761235489,1573527337781725236
29888,200,19261580,17736153,1573527337781760100,1573527337800999358
29889,200,19273304,18039185,1573527337801026789,1573527337820267825
29890,200,20506350,19087415,1573527337820305786,1573527337840788953
29891,200,20784986,19287285,1573527337840817594,1573527337861574670
29892,200,27145775,25455944,1573527337861611057,1573527337888734220
29893,200,21346493,19992656,1573527337888762068,1573527337910089888
29894,200,21392491,20041207,1573527337910113670,1573527337931475635
29895,200,22985547,21619081,1573527337931511365,1573527337954473928
29896,200,20894327,19282897,1573527337954502054,1573527337975366183
29897,200,20882205,19505821,1573527337975401520,1573527337996262320
29898,200,20004424,18269673,1573527337996288756,1573527338016237654
29899,200,27015511,25449854,1573527338016302017,1573527338043249262
29900,200,20388766,19003634,1573527338043323965,1573527338063692347
29901,200,21375016,19956601,1573527338063717863,1573527338085069680
29902,200,20550683,19036042,1573527338085098022,1573527338105625850
29903,200,19626373,18282438,1573527338105684806,1573527338125289523
29904,200,20299583,17518984,1573527338125316221,1573527338145593048
29905,200,19586021,17718836,1573527338145620886,1573527338165177577
29906,200,19595634,18443106,1573527338165212027,1573527338184777931
29907,200,19252930,18110718,1573527338184845520,1573527338204078337
29908,200,21143585,19760866,1573527338204103611,1573527338225227145
29909,200,20396403,19106984,1573527338225252090,1573527338245628718
29910,200,20084464,18888823,1573527338245653527,1573527338265717486
29911,200,19799644,18389557,1573527338265771211,1573527338285550110
29912,200,18979734,17751270,1573527338285575877,1573527338304534915
29913,200,21393848,19994468,1573527338304560574,1573527338325933623
29914,200,23921918,22446123,1573527338325959539,1573527338349857863
29915,200,32761142,31327403,1573527338349886685,1573527338382593874
29916,200,23203924,21714373,1573527338382661990,1573527338405812490
29917,200,19468127,18176686,1573527338405871527,1573527338425318994
29918,200,24464358,22099786,1573527338425344706,1573527338449779276
29919,200,20838956,19537338,1573527338449815577,1573527338470627543
29920,200,19298719,17968199,1573527338470661475,1573527338489939770
29921,200,19323397,17936606,1573527338489965211,1573527338509267950
29922,200,21396509,18996880,1573527338509293699,1573527338530663052
29923,200,20840443,19357770,1573527338530695359,1573527338551512185
29924,200,20007830,18585383,1573527338551541547,1573527338571528474
29925,200,21132466,19433689,1573527338571600120,1573527338592698135
29926,200,20414380,17902698,1573527338592739313,1573527338613133932
29927,200,20607923,18700779,1573527338613187722,1573527338633772546
29928,200,19549240,17922472,1573527338633804528,1573527338653315783
29929,200,20732571,18548339,1573527338653360366,1573527338674026990
29930,200,20290515,17731139,1573527338674099763,1573527338694370625
29931,200,20938995,19403826,1573527338694395214,1573527338715304989
29932,200,20857698,19305319,1573527338715366803,1573527338736198708
29933,200,20481255,18981903,1573527338736229498,1573527338756687902
29934,200,20693083,19223040,1573527338756748241,1573527338777372985
29935,200,21600830,18439892,1573527338777448321,1573527338799028608
29936,200,21153194,19659706,1573527338799054109,1573527338820169768
29937,200,21552248,20060289,1573527338820212486,1573527338841744284
29938,200,20048891,18557743,1573527338841769715,1573527338861748953
29939,200,19323824,17346850,1573527338861826003,1573527338881124384
29940,200,19982233,18204421,1573527338881154915,1573527338901113974
29941,200,20679957,18876961,1573527338901142648,1573527338921801770
29942,200,22436179,21027017,1573527338921855419,1573527338944269382
29943,200,21076945,19675080,1573527338944296719,1573527338965344075
29944,200,21847383,19680734,1573527338965407809,1573527338987227713
29945,200,20513431,18825964,1573527338987260442,1573527339007753847
29946,200,19522717,17755978,1573527339007887693,1573527339027391489
29947,200,19871186,18423427,1573527339027415360,1573527339047255692
29948,200,19186814,17843907,1573527339047291734,1573527339066457868
29949,200,19063972,17860442,1573527339066529505,1573527339085573314
29950,200,18627068,17414751,1573527339085598550,1573527339104202513
29951,200,19044694,17609950,1573527339104262751,1573527339123277813
29952,200,19370605,17376089,1573527339123312594,1573527339142616316
29953,200,20981050,19425425,1573527339142758113,1573527339163715552
29954,200,21251287,19029992,1573527339163745179,1573527339184946533
29955,200,20279793,18549342,1573527339185002338,1573527339205254135
29956,200,19847821,18191736,1573527339205287287,1573527339225101528
29957,200,21028613,18247983,1573527339225140274,1573527339246148458
29958,200,19595080,18145615,1573527339246174020,1573527339265739780
29959,200,19962706,18477019,1573527339265805926,1573527339285746296
29960,200,19419540,17876673,1573527339285800418,1573527339305191557
29961,200,23128286,20289780,1573527339305228706,1573527339327740551
29962,200,19859442,18046879,1573527339328364032,1573527339348175846
29963,200,18816318,17576012,1573527339348228926,1573527339366997080
29964,200,19724010,17957337,1573527339367050763,1573527339386749319
29965,200,20503566,19378723,1573527339386779753,1573527339407253505
29966,200,21230309,20050509,1573527339407320407,1573527339428530754
29967,200,19627738,18502981,1573527339428555786,1573527339448158116
29968,200,21587500,20417311,1573527339448188539,1573527339469755783
29969,200,22598860,19452457,1573527339469781020,1573527339492326278
29970,200,23647121,22281798,1573527339492385131,1573527339516009562
29971,200,21331412,20066492,1573527339516037114,1573527339537348457
29972,200,22244089,21025070,1573527339537397883,1573527339559623392
29973,200,21681341,20424258,1573527339559646992,1573527339581305338
29974,200,19143187,18041647,1573527339581333388,1573527339600454174
29975,200,20538688,19392196,1573527339600481629,1573527339620997641
29976,200,22291531,21023753,1573527339621025431,1573527339643294658
29977,200,21944735,20767987,1573527339643322136,1573527339665246623
29978,200,20618776,19088058,1573527339665301009,1573527339685895257
29979,200,20429861,19020544,1573527339685924823,1573527339706332799
29980,200,24122020,23072295,1573527339706359611,1573527339730461470
29981,200,21426413,20095550,1573527339730486640,1573527339751891122
29982,200,21794014,20715347,1573527339751918303,1573527339773691853
29983,200,20070529,18760117,1573527339773717344,1573527339793765127
29984,200,21097307,19046263,1573527339793792915,1573527339814870488
29985,200,21548745,20382764,1573527339814922632,1573527339836451792
29986,200,21630935,20412191,1573527339836476447,1573527339858042803
29987,200,19694334,18648842,1573527339858113005,1573527339877752323
29988,200,27316414,24874612,1573527339877812752,1573527339905105972
29989,200,23472191,22119546,1573527339905134157,1573527339928576049
29990,200,21397077,20192443,1573527339928611618,1573527339949987038
29991,200,21160858,19179919,1573527339950014050,1573527339971143673
29992,200,21873286,20776387,1573527339971180374,1573527339992983259
29993,200,19375448,17819115,1573527339993061887,1573527340012393098
29994,200,19914060,18592601,1573527340012444311,1573527340032273958
29995,200,19648358,18283140,1573527340032366049,1573527340051965816
29996,200,19386877,18066204,1573527340052024236,1573527340071346671
29997,200,20071725,18701430,1573527340071417735,1573527340091413499
29998,200,19990469,18611406,1573527340091496387,1573527340111460623
29999,200,20296420,18875613,1573527340111493374,1573527340131763045
30000,200,21747266,19872255,1573527340131830085,1573527340153502299
30001,200,21975283,19653426,1573527340153584528,1573527340175485514
30002,200,19898990,18266272,1573527340175566700,1573527340195385625
30003,200,21578626,19991576,1573527340195472729,1573527340217028978
30004,200,20514847,18087865,1573527340217087948,1573527340237582304
30005,200,20988788,19179792,1573527340237607912,1573527340258566336
30006,200,21342095,19909550,1573527340258606412,1573527340279927751
30007,200,20749874,19310146,1573527340279985939,1573527340300670613
30008,200,20131507,18758978,1573527340300741401,1573527340320820105
30009,200,20675055,19361519,1573527340320878562,1573527340341527566
30010,200,18926571,17561591,1573527340341559060,1573527340360456662
30011,200,19883459,18778114,1573527340360490871,1573527340380355192
30012,200,20719061,19528810,1573527340380379304,1573527340401077806
30013,200,20038358,18448462,1573527340401103645,1573527340421084759
30014,200,20634550,18621457,1573527340421147783,1573527340441728501
30015,200,23515562,21745777,1573527340441787928,1573527340465279735
30016,200,20862510,19426530,1573527340465308496,1573527340486150523
30017,200,19344492,18116265,1573527340486176170,1573527340505495421
30018,200,18991561,17979088,1573527340505557752,1573527340524524472
30019,200,19997707,18970987,1573527340524554574,1573527340544530613
30020,200,19586750,18511271,1573527340544557269,1573527340564108318
30021,200,23448298,20616107,1573527340564149338,1573527340587567828
30022,200,30313741,29061871,1573527340587603064,1573527340617846170
30023,200,23478905,21985476,1573527340617922450,1573527340641356335
30024,503,872506,872506:886495:898572:1362298:968693,1573527340641406961,1573527340687439523
30029,200,21584844,19984525,1573527340697640377,1573527340719203174
30030,200,19926846,18878015,1573527340719230289,1573527340739126600
30031,200,20180178,19028434,1573527340739163629,1573527340759314741
30032,200,20887085,19620380,1573527340759348897,1573527340780209648
30033,200,18654114,17499461,1573527340780240898,1573527340798875661
30034,200,20644903,19502152,1573527340798900073,1573527340819501251
30035,200,20615996,19218074,1573527340819557018,1573527340840103983
30036,200,19919028,18515506,1573527340840180214,1573527340860064421
30037,200,20328240,19115300,1573527340860106472,1573527340880406214
30038,200,19023685,17801774,1573527340880441052,1573527340899434404
30039,200,21080624,18951310,1573527340899471649,1573527340920412094
30040,200,19635270,18300231,1573527340920598718,1573527340940157162
30041,200,22672350,20704822,1573527340940241339,1573527340962882950
30042,200,20254852,18090712,1573527340962919029,1573527340983152891
30043,200,18643899,17380591,1573527340983178824,1573527341001804007
30044,200,18558283,17490958,1573527341001827637,1573527341020365245
30045,200,18108980,17143788,1573527341020391303,1573527341038469732
30046,200,18844941,17746671,1573527341038505542,1573527341057330033
30047,200,20254794,18907511,1573527341057355569,1573527341077538579
30048,200,21326969,18128834,1573527341077617356,1573527341098875258
30049,200,20282253,18965494,1573527341098951196,1573527341119206365
30050,200,20327645,18793960,1573527341119240117,1573527341139515055
30051,200,19164315,17719898,1573527341139607725,1573527341158742092
30052,200,18833572,17293648,1573527341158778528,1573527341177542897
30053,200,18718400,17211350,1573527341177618712,1573527341196297584
30054,200,20608948,19144873,1573527341196346286,1573527341216911934
30055,200,20506947,19166710,1573527341216962032,1573527341237337846
30056,200,21662996,19308838,1573527341237476916,1573527341259100824
30057,200,19985780,18769010,1573527341259146621,1573527341279093664
30058,200,19180932,17965951,1573527341279139154,1573527341298270498
30059,200,19426842,17861978,1573527341298328777,1573527341317728604
30060,200,20932182,18798395,1573527341317762430,1573527341338612116
30061,200,21741157,20280831,1573527341338701575,1573527341360412998
30062,200,20735609,19309597,1573527341360449485,1573527341381121049
30063,200,23113308,20695440,1573527341381191976,1573527341404272622
30064,200,21313861,19868918,1573527341404312049,1573527341425536918
30065,200,20820587,19598754,1573527341425633004,1573527341446420814
30066,200,19596823,18245358,1573527341446462052,1573527341466021052
30067,200,19766196,18277072,1573527341466065693,1573527341485747223
30068,200,19736395,18007189,1573527341485846137,1573527341505542442
30069,200,23185712,21136966,1573527341505591191,1573527341528705049
30070,200,20939043,19420514,1573527341528784133,1573527341549666746
30071,200,20028009,18650189,1573527341549729397,1573527341569732486
30072,200,21157936,19505116,1573527341569764172,1573527341590901459
30073,200,20521281,18973963,1573527341590927484,1573527341611428227
30074,200,20624416,18818417,1573527341611453893,1573527341632055787
30075,200,19693431,18103698,1573527341632083439,1573527341651756210
30076,200,20261019,18713848,1573527341651781945,1573527341672008911
30077,200,21503881,20166217,1573527341672048310,1573527341693531648
30078,200,19718375,18245380,1573527341693557282,1573527341713254547
30079,200,21064254,18990231,1573527341713280737,1573527341734324268
30080,200,20520831,18366330,1573527341734350232,1573527341754847890
30081,200,19699107,17994526,1573527341754876221,1573527341774555220
30082,200,20035262,18546493,1573527341774580366,1573527341794596616
30083,200,19947218,18594894,1573527341794620563,1573527341814544223
30084,200,20315502,18739876,1573527341814572871,1573527341834863610
30085,200,19931621,17821976,1573527341834893264,1573527341854801878
30086,200,21423441,20049295,1573527341854830060,1573527341876230382
30087,200,21037096,19516998,1573527341876258547,1573527341897266165
30088,200,20492531,18533494,1573527341897300862,1573527341917772728
30089,200,22391371,20941723,1573527341917798407,1573527341940160195
30090,200,24685767,23312215,1573527341940194988,1573527341964799015
30091,200,21974107,20841004,1573527341964885911,1573527341986830861
30092,200,26401384,25183218,1573527341986909508,1573527342013287113
30093,200,22037587,20568944,1573527342013315973,1573527342035303398
30094,200,21415663,20090664,1573527342035358929,1573527342056746200
30095,200,19868185,18238479,1573527342056780676,1573527342076617174
30096,200,22681408,21224555,1573527342076654336,1573527342099273063
30097,200,21426969,19713852,1573527342099341166,1573527342120709649
30098,200,20492242,18933441,1573527342120774197,1573527342141196690
30099,200,19579175,17971763,1573527342141272404,1573527342160828768
30100,200,20720020,19455456,1573527342160856709,1573527342181556833
30101,200,22677960,21184086,1573527342181610059,1573527342204268658
30102,200,20911764,19244709,1573527342204292967,1573527342225150883
30103,200,18575081,17226745,1573527342225210761,1573527342243765637
30104,200,19003540,17796595,1573527342244044501,1573527342263025896
30105,200,20189763,18873810,1573527342263053144,1573527342283220956
30106,200,21986669,19125995,1573527342283247904,1573527342303705565
30107,200,19744247,18327824,1573527342305406297,1573527342325127232
30108,200,19782069,17916169,1573527342325158839,1573527342344861924
30109,200,22686017,20029044,1573527342344946972,1573527342367603842
30110,200,19903965,18578140,1573527342367669752,1573527342387544880
30111,200,19728880,18192969,1573527342387604934,1573527342407281989
30112,200,20624666,19190896,1573527342407340335,1573527342427911844
30113,200,23550074,22339634,1573527342427970765,1573527342451490965
30114,200,19679038,18483577,1573527342451525898,1573527342471175332
30115,200,19591074,18100439,1573527342471209970,1573527342490780536
30116,200,20382049,18778651,1573527342490806181,1573527342511141335
30117,200,20626761,19240357,1573527342511194460,1573527342531775282
30118,200,19938410,18297724,1573527342531826845,1573527342551738227
30119,200,22429325,20609491,1573527342551771696,1573527342574144736
30120,200,26357642,24810557,1573527342574206664,1573527342600499000
30121,200,24914708,23246052,1573527342600570468,1573527342625459903
30122,200,20020482,18021245,1573527342625490107,1573527342645491646
30123,200,20868816,18945152,1573527342645515481,1573527342666331051
30124,200,21534698,20102837,1573527342666390365,1573527342687903076
30125,200,19484925,18003142,1573527342687929953,1573527342707396456
30126,200,21211020,19572235,1573527342707419726,1573527342728565610
30127,200,20192988,18675734,1573527342728636357,1573527342748808930
30128,200,24144260,22862013,1573527342748862883,1573527342772987256
30129,200,19247884,17899241,1573527342773029699,1573527342792248066
30130,200,19872492,18511295,1573527342792284262,1573527342812135171
30131,200,25275966,23678424,1573527342812195850,1573527342837395716
30132,200,24569891,22522052,1573527342837477900,1573527342861998292
30133,200,23759958,22006309,1573527342862053433,1573527342885782980
30134,200,19561822,18026636,1573527342885818421,1573527342905300132
30135,200,20745943,19279467,1573527342905387812,1573527342926079422
30136,200,29201171,26945346,1573527342926139145,1573527342955319670
30137,200,22138418,20980728,1573527342955345396,1573527342977460597
30138,200,23798494,21542857,1573527342977488887,1573527343001259021
30139,200,20407214,18817141,1573527343001325930,1573527343021710789
30140,200,19443580,18230315,1573527343021768593,1573527343041183450
30141,200,26863860,25402928,1573527343041244601,1573527343068075120
30142,200,21393076,19876318,1573527343068114906,1573527343089478682
30143,200,21571997,19591905,1573527343089513431,1573527343111032851
30144,200,20261544,18968519,1573527343111091599,1573527343131324536
30145,200,20609848,19375868,1573527343131384975,1573527343151973760
30146,200,20327896,19159767,1573527343152000128,1573527343172307214
30147,200,22333107,20730579,1573527343172333108,1573527343194645482
30148,200,19747872,18237315,1573527343194671426,1573527343214398679
30149,200,18933753,17704273,1573527343214424134,1573527343233337318
30150,200,19227878,18058332,1573527343233362876,1573527343252569963
30151,200,18828233,17524832,1573527343252595646,1573527343271401211
30152,200,18744177,17395682,1573527343271428814,1573527343290117527
30153,200,18452847,17207554,1573527343290179104,1573527343308612045
30154,200,22140435,20297252,1573527343308637257,1573527343330756819
30155,200,20243004,18742679,1573527343330782547,1573527343351006460
30156,200,20387138,18931241,1573527343351030604,1573527343371388277
30157,200,20549274,19120425,1573527343371422809,1573527343391952782
30158,200,20456566,18959573,1573527343391977165,1573527343412410665
30159,200,20711349,19375053,1573527343412438729,1573527343433119568
30160,200,19300280,18090117,1573527343433155329,1573527343452433855
30161,200,20819868,19375222,1573527343452460577,1573527343473259695
30162,200,21270402,19465681,1573527343473285671,1573527343494535503
30163,200,21689832,20225277,1573527343494560994,1573527343516220117
30164,200,20040331,18461289,1573527343516256077,1573527343536265820
30165,200,20903714,19413138,1573527343536301595,1573527343557186862
30166,200,21407024,19396873,1573527343557210850,1573527343578585055
30167,200,21863053,20448003,1573527343578626452,1573527343600456298
30168,200,21350949,19916461,1573527343600494078,1573527343621826076
30169,200,22646645,20251878,1573527343621849668,1573527343644465274
30170,200,21847615,20445572,1573527343644500960,1573527343666330299
30171,200,21122524,19777786,1573527343666353056,1573527343687449069
30172,200,22198367,20700305,1573527343687480130,1573527343709650225
30173,200,20310771,18804512,1573527343709683211,1573527343729963654
30174,200,22148255,20447106,1573527343730032870,1573527343752162428
30175,200,20829471,19425864,1573527343752185677,1573527343772994187
30176,200,20652263,19122140,1573527343773020045,1573527343793608505
30177,200,19506974,17983395,1573527343793678792,1573527343813163455
30178,200,22099421,20670604,1573527343813218257,1573527343835291473
30179,200,21065878,19626392,1573527343835322337,1573527343856362310
30180,200,21612353,20149061,1573527343856427184,1573527343878017431
30181,200,19731528,18250015,1573527343878044002,1573527343897756509
30182,200,21001449,19575746,1573527343897780229,1573527343918763270
30183,200,22394214,21099960,1573527343918786214,1573527343941161907
30184,200,21662215,20169592,1573527343941184950,1573527343962828718
30185,200,21204511,19570394,1573527343962851589,1573527343984031371
30186,200,20057290,18576744,1573527343984061250,1573527344004095057
30187,200,22778297,21329253,1573527344004123602,1573527344026839540
30188,200,21608088,20200338,1573527344026907233,1573527344048494422
30189,200,21373471,20131348,1573527344048519841,1573527344069867088
30190,503,588888,588888:1014561:721765:768622:1965258,1573527344069898042,1573527344115733033
30195,200,21193667,19628386,1573527344125929996,1573527344147073567
30196,200,21226948,19999881,1573527344147129004,1573527344168325823
30197,200,20155542,18944288,1573527344168361216,1573527344188490236
30198,200,20824695,19478326,1573527344188521341,1573527344209320355
30199,200,22168840,19508908,1573527344209378226,1573527344231518477
30200,200,21657616,20463517,1573527344231587255,1573527344253220233
30201,200,21056174,19419377,1573527344253250469,1573527344274282829
30202,200,19577121,18248773,1573527344274311820,1573527344293823219
30203,200,19861932,18693401,1573527344293895393,1573527344313732286
30204,200,20696486,19134568,1573527344313790843,1573527344334432218
30205,200,20716975,19108480,1573527344334492691,1573527344355185237
30206,200,19776280,18416299,1573527344355244955,1573527344374947396
30207,200,20754672,19279605,1573527344375028507,1573527344395762248
30208,200,22263241,20840208,1573527344396168719,1573527344418412790
30209,200,19593913,18112203,1573527344418478621,1573527344438021350
30210,200,19946481,18448882,1573527344438077649,1573527344458001296
30211,200,19640552,18108410,1573527344458028822,1573527344477644628
30212,200,20855546,18754835,1573527344477706733,1573527344498543038
30213,200,19378231,17956151,1573527344498566817,1573527344517926549
30214,200,26376026,24422902,1573527344517953333,1573527344544309838
30215,200,26189238,24488383,1573527344544334052,1573527344570472327
30216,200,20592450,19303817,1573527344570529044,1573527344591103011
30217,200,20775639,19235478,1573527344591126392,1573527344611839076
30218,200,20402164,18725752,1573527344611907058,1573527344632291339
30219,200,19933843,18508291,1573527344632344445,1573527344652259074
30220,200,21321984,19993643,1573527344652283024,1573527344673584081
30221,200,21349980,19358672,1573527344673609724,1573527344694941200
30222,200,20659765,19210428,1573527344694964150,1573527344715605142
30223,200,20504867,19072064,1573527344715628494,1573527344736115520
30224,200,20437521,18796895,1573527344736141582,1573527344756531381
30225,200,22126623,20623186,1573527344756584023,1573527344778674933
30226,200,21788438,20382742,1573527344778719942,1573527344800434476
30227,200,21165266,19497045,1573527344800515615,1573527344821606080
30228,200,21976434,20147742,1573527344821688524,1573527344843635022
30229,200,20632437,19162002,1573527344843670405,1573527344864275142
30230,200,24681629,23253851,1573527344864307662,1573527344888968411
30231,200,20699773,18498747,1573527344888994083,1573527344909667751
30232,200,19527726,17964269,1573527344909698535,1573527344929172024
30233,200,20596463,18980427,1573527344929232211,1573527344949768829
30234,200,21834415,20217692,1573527344949839074,1573527344971652199
30235,200,21227869,19157055,1573527344971730327,1573527344992929304
30236,200,21631586,19105583,1573527344992965528,1573527345014568165
30237,200,21040212,19334311,1573527345014603494,1573527345035552045
30238,200,21236917,19400125,1573527345035653902,1573527345056852998
30239,200,22539372,21162387,1573527345056896726,1573527345079413907
30240,200,23994185,22212608,1573527345079441599,1573527345103397443
30241,200,24816771,23346697,1573527345103442623,1573527345128222854
30242,200,21441789,20071967,1573527345128266102,1573527345149669314
30243,200,19347506,18137980,1573527345149714716,1573527345169033157
30244,200,19736096,18453598,1573527345169069288,1573527345188756915
30245,200,19646869,17875590,1573527345188812261,1573527345208416199
30246,200,20230375,18946667,1573527345208466023,1573527345228657006
30247,200,20391872,19077168,1573527345228701705,1573527345249065942
30248,200,20547382,19174564,1573527345249100294,1573527345269619743
30249,200,19609230,18308126,1573527345269654377,1573527345289242369
30250,200,19708722,18140790,1573527345289269158,1573527345308956307
30251,200,22158276,20732897,1573527345308983037,1573527345331111496
30252,200,21093913,19476973,1573527345331149473,1573527345352220584
30253,200,20211239,18745199,1573527345352249529,1573527345372431845
30254,200,21903839,20158833,1573527345372465783,1573527345394348396
30255,200,20138652,18883617,1573527345394374435,1573527345414489857
30256,200,19051745,17722299,1573527345414518098,1573527345433547674
30257,200,20080844,17963210,1573527345433574871,1573527345453634698
30258,200,20545065,19113737,1573527345453660632,1573527345474181923
30259,200,20725680,19266655,1573527345474210694,1573527345494910511
30260,200,21453167,19865248,1573527345494941549,1573527345516356603
30261,200,22118952,20578414,1573527345516402330,1573527345538497957
30262,200,20977458,19541789,1573527345538527245,1573527345559483765
30263,200,20152831,18530337,1573527345559509766,1573527345579640461
30264,200,19572275,18014057,1573527345579667589,1573527345599218742
30265,200,21073444,19586820,1573527345599244965,1573527345620296996
30266,200,20809401,19338342,1573527345620323401,1573527345641111127
30267,200,23293637,20944269,1573527345641139276,1573527345664400977
30268,200,19651862,18295093,1573527345664438172,1573527345684038224
30269,200,20823810,19483857,1573527345684095684,1573527345704849362
30270,200,20181136,18393442,1573527345704925443,1573527345725083163
30271,200,22051363,19833806,1573527345725111686,1573527345747140396
30272,200,20326432,19012572,1573527345747199334,1573527345767504835
30273,200,21316419,19898121,1573527345767530801,1573527345788821900
30274,200,22068304,20974677,1573527345788852413,1573527345810896086
30275,200,20639012,19483826,1573527345810925709,1573527345831544116
30276,200,18702709,17486761,1573527345831569646,1573527345850251469
30277,200,19576160,18439374,1573527345850277281,1573527345869833286
30278,200,20789997,19158118,1573527345869858446,1573527345890627852
30279,200,18931938,17507123,1573527345890681396,1573527345909591566
30280,200,19887801,18248849,1573527345909618337,1573527345929479123
30281,200,19632061,18144930,1573527345929511229,1573527345949124256
30282,200,21359768,18523880,1573527345949148171,1573527345970487136
30283,200,21058517,19474787,1573527345970512974,1573527345991514916
30284,200,20580221,19175316,1573527345991577020,1573527346012108826
30285,200,20179024,18868965,1573527346012162740,1573527346032318058
30286,200,20712923,19317715,1573527346032347217,1573527346053032661
30287,200,20949714,19129128,1573527346053066361,1573527346073995599
30288,200,20704062,18827684,1573527346074021313,1573527346094701424
30289,200,19920529,18608222,1573527346094730429,1573527346114621127
30290,200,20696629,19216114,1573527346114657742,1573527346135316252
30291,200,21273464,19713595,1573527346135360971,1573527346156613309
30292,200,19106663,17627339,1573527346156639476,1573527346175712631
30293,200,20466470,19242908,1573527346175751152,1573527346196198240
30294,200,20082948,19025125,1573527346196222629,1573527346216286289
30295,200,20358853,19120760,1573527346216310579,1573527346236647113
30296,200,20218407,18973866,1573527346236674602,1573527346256871800
30297,200,20325216,19025804,1573527346256897923,1573527346277189069
30298,200,23125621,21205785,1573527346277229218,1573527346300333079
30299,200,19933741,18384971,1573527346300360461,1573527346320262377
30300,200,20215431,18781289,1573527346320300047,1573527346340491849
30301,200,22041034,20242320,1573527346340521331,1573527346362516190
30302,200,20373927,18941396,1573527346362570841,1573527346382913699
30303,200,21333959,19989685,1573527346382950320,1573527346404248831
30304,200,20419448,18960662,1573527346404291761,1573527346424671945
30305,200,19702780,18134577,1573527346424718101,1573527346444380872
30306,200,20559471,19115497,1573527346444427599,1573527346464943647
30307,200,19761984,17932607,1573527346464993814,1573527346484717577
30308,200,19427438,18036594,1573527346484762666,1573527346504162650
30309,200,20230024,18848327,1573527346504196650,1573527346524388615
30310,200,20489025,18590354,1573527346524433476,1573527346544807086
30311,200,20427997,19015952,1573527346544971822,1573527346565362610
30312,200,22317486,20471136,1573527346565406652,1573527346587692003
30313,200,21056707,19460416,1573527346587731088,1573527346608706683
30314,200,21664883,19932137,1573527346608795281,1573527346630437383
30315,200,21104381,19854299,1573527346630465239,1573527346651549122
30316,200,21530886,20170710,1573527346651574557,1573527346673085278
30317,200,20217480,18810307,1573527346673110486,1573527346693308246
30318,200,20040373,18405627,1573527346693333059,1573527346713343832
30319,200,20919416,19354413,1573527346713380115,1573527346734278585
30320,200,19536084,18193869,1573527346734304567,1573527346753819088
30321,200,20599078,19076310,1573527346753845799,1573527346774419389
30322,200,23247490,21866049,1573527346774451395,1573527346797675385
30323,200,19993223,18498613,1573527346797705427,1573527346817671959
30324,200,19479590,17913725,1573527346817705067,1573527346837094250
30325,200,19864231,18329362,1573527346837190016,1573527346857031007
30326,200,20662151,19079665,1573527346857059485,1573527346877701666
30327,200,20253746,17906886,1573527346877726662,1573527346897952908
30328,200,19731639,18281245,1573527346897986011,1573527346917695354
30329,200,20555855,19150824,1573527346917722760,1573527346938248595
30330,200,21458491,20191810,1573527346938283772,1573527346959712550
30331,200,20143160,18498506,1573527346959747527,1573527346979866000
30332,200,22286978,20745540,1573527346979895794,1573527347002152098
30333,200,20255475,18829830,1573527347002188127,1573527347022422394
30334,200,21745914,20267576,1573527347022449320,1573527347044174137
30335,200,20137387,18650846,1573527347044200323,1573527347064275765
30336,200,29301489,27926274,1573527347064343432,1573527347093610405
30337,200,21779566,19943931,1573527347093651472,1573527347115400499
30338,200,18931618,17723393,1573527347115438222,1573527347134338460
30339,200,19019362,17983415,1573527347134375350,1573527347153369535
30340,200,22957204,20445994,1573527347153399947,1573527347176303998
30341,200,19010348,17678153,1573527347176371098,1573527347195358957
30342,200,20499027,19390436,1573527347195386815,1573527347215773261
30343,200,20582639,19397752,1573527347215895857,1573527347236416578
30344,200,23632034,22193900,1573527347236484234,1573527347260092050
30345,200,19613210,18369917,1573527347260121524,1573527347279710600
30346,200,19497965,18149334,1573527347279740280,1573527347299189091
30347,200,22145553,20729955,1573527347299243792,1573527347321366894
30348,200,26943367,22972042,1573527347321394386,1573527347348279394
30349,200,24786347,22923578,1573527347348343457,1573527347373110895
30350,200,28377519,26480164,1573527347373134864,1573527347401493399
30351,200,26946834,24263829,1573527347401517398,1573527347428443729
30352,200,20208696,18774670,1573527347428469352,1573527347448656758
30353,200,20162624,18799211,1573527347448683133,1573527347468824974
30354,200,22025137,20850103,1573527347468851145,1573527347490855287
30355,200,20471608,18904482,1573527347490881354,1573527347511332364
30356,503,723880,723880:934863:1620985:1065273:1055663,1573527347511358031,1573527347557685680
30361,200,20574603,19014343,1573527347567905168,1573527347588453942
30362,200,19998758,18533365,1573527347588485379,1573527347608445746
30363,200,20518844,19065204,1573527347608491092,1573527347628973354
30364,200,19860988,18169241,1573527347629015895,1573527347648856444
30365,200,19773374,18303099,1573527347648882106,1573527347668633091
30366,200,21386203,19927429,1573527347668660642,1573527347690026553
30367,200,21331900,19671102,1573527347690090247,1573527347711369850
30368,200,21716342,20167069,1573527347711427981,1573527347733124020
30369,200,22015876,19227369,1573527347733149379,1573527347755145045
30370,200,20858858,19447893,1573527347755170335,1573527347776009044
30371,200,20526826,19179534,1573527347776034096,1573527347796538357
30372,200,21834101,20480337,1573527347796566021,1573527347818377437
30373,200,28814040,27169705,1573527347818405240,1573527347847199053
30374,200,25010653,23412535,1573527347847224361,1573527347872212173
30375,200,18742565,17543129,1573527347872240103,1573527347890962759
30376,200,20129505,18622392,1573527347890987838,1573527347911092546
